,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia-Herzegovina,Botswana,Brazil,Burkina Faso,Burundi,Cambodia (Kampuchea),Cameroon,Canada,Central African Republic,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,DR Congo (Zaire),Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Ivory Coast,Jamaica,Jordan,Kenya,Kingdom of eSwatini (Swaziland),Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,"Macedonia, FYR",Madagascar (Malagasy),Malaysia,Mali,Mauritania,Mexico,Moldova,Morocco,Mozambique,Myanmar (Burma),Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Romania,Russia (Soviet Union),Rwanda,Saudi Arabia,Senegal,Serbia (Yugoslavia),Sierra Leone,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Yemen (North Yemen),Zambia,Zimbabwe (Rhodesia)
1991-01-31,4.873626373626367,0,0.0,5.046703296703294,0,0.0,0,0,0.0,0,2.255494505494505,0,0,0,0.0,0.0,0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,204.03035060177928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.91694677871148,0,0.0,0.0,0,0.0,36.48223443223445,0.0,0.0,0.0,40.0,0.0,322.1456043956045,0.510989010989011,0.0,7969.972314507195,3.0,0.0,0.0,0.0,1.3626373626373627,0.0,47.166666666666664,0.0,0.0,4.0,0.0,26.125888817065295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.22222222222206,28.291208791208778,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0,53.80384615384617,247.4232166138945,0.0,39.5,286.840909090909,92.5,4.666666666666666,95.89560439560444,0.0,0,4000.7265563435744,72.28882783882783,0.0,1,148.66666666666666,274.16483516483527,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.166666666666667,0.0,0,1.0,0,0.0,7.0,0.0,0.0,0.0
1991-02-28,6.69230769230769,0,0.0,56.461538461538474,0,0.0,0,0,0.0,0,5.23076923076923,0,0,0,0.0,0.0,0,0.0,0.0,0.0,38.166666666666664,0.0,0.0,0.0,0.0,0.0,216.77708006279425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157.4270152505444,0,0.0,0.0,0,0.0,41.15384615384617,0.0,0.0,0.0,0.0,0.0,225.1153846153847,2.535612535612535,0.0,13678.337209302323,0.0,0.0,0.0,0.0,1.2307692307692306,0.0,581.7760942760943,0.0,0.0,7.0,0.0,21.155522037874977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.55555555555537,19.230769230769223,0.0,0.0,0,0.0,0.0,0.0,15.0,0.0,0.0,0,66.7948717948718,300.1564537157758,0.0,56.0,547.9494949494948,29.0,3.5,86.61538461538464,0.0,0,176.5565687267816,55.504843304843284,0.0,0,324.2,158.92307692307705,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,70.51267056530212,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0
1991-03-31,1766.8736263736264,0,0.0,91.95146520146521,0,0.0,0,0,0.0,0,14.255494505494518,0,0,0,0.0,0.0,0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,7461.450280112045,0,0.0,0.0,0,0.0,30.88223443223442,0.0,0.0,0.0,0.0,0.0,292.3956043956045,68.3135531135531,37.85714285714286,4088.109496980784,8.0,0.0,0.0,0.0,1.3626373626373627,0.0,0.0,0.0,0.0,2.0,0.0,21.12588881706529,0.0,0.0,0.0,0.0,54.766666666666644,0.0,0.0,0.0,0.0,363.9529914529914,201.2421016483516,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0,11.0,0,24.737179487179528,301.42321661389474,0.0,31.555555555555564,126.13636363636361,0.0,10.0,95.89560439560444,85.81116315378611,0,362.26180126591936,200.3340659340659,0.0,1,861.25,413.1648351648353,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22.0,163.66508987701042,0.0,0,2.0,0,0.0,1.0,0.0,0.0,0.0
1991-04-30,836.8131868131877,0,0.0,293.81593406593385,0,0.0,0,0,0.0,0,0.24725274725274723,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,13.75,0.0,0.0,7.0,0.0,1012.1860330339031,0,0.0,0.0,0,6.683544303797467,36.98503220917013,0.0,0.0,0.0,0.0,0.0,253.8021978021979,12.028988253126192,9.214285714285715,180.5,3.0,0.0,0.0,0.0,1.3186813186813187,0.0,0.0,0.0,0.0,2.0,0.0,20.44440853264383,0.0,0.0,0.0,0.0,52.99999999999998,0.0,0.0,0.0,0.0,224.66666666666663,26.206369288606133,0.0,0.0,0,0.0,0.0,200.0,4.0,0.0,0.0,0,74.42307692307693,266.4642391506798,0.0,79.42857142857142,0.0,0.0,2.0,92.80219780219784,267.032166486052,0,336.8583437457836,59.31621826449417,0.0,2,913.5,652.417582417583,0,0.0,0.0,0.0,0.0,41.333333333333336,0.0,0.0,38.0689655172414,347.6011878482079,0.0,0,4.0,0,0.0,2.0,0.0,0.0,0.0
1991-05-31,225.47362637362644,0,0.0,123.03479853479843,0,0.0,0,0,0.0,0,4.2554945054945055,0,0,0,0.0,0.0,0,0.0,0.0,0.0,242.0,0.0,0.0,0.0,0.0,0.0,58.03333333333328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,6298.375925925925,0,0.0,0.0,0,8.63291139240506,37.98223443223445,0.0,0.0,0.0,0.0,0.0,511.0622710622715,5.510989010989009,0.0,164.0,6.0,0.0,0.0,0.0,1.3626373626373627,0.0,0.0,0.0,0.0,7.0,0.0,21.898717948717938,0.0,0.0,0.0,0.0,44.700000000000024,0.0,0.0,0.0,0.0,205.5555555555555,23.594717563138598,0.0,0.0,0,0.0,0.0,0.0,6.0,0.0,0.0,0,102.7371794871795,102.28479853479854,0.0,55.55555555555548,3.0,0.0,0.0,95.89560439560444,153.86855156212624,0,63.3191489361702,46.255494505494525,0.0,13,355.18181818181824,145.16483516483518,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,231.47461368653433,0.0,0,7.0,0,0.0,2.0,0.0,0.0,0.0
1991-06-30,22.613186813186857,0,0.0,2.690934065934064,0,0.0,0,0,0.0,0,29.74725274725275,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.500000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.9999999999986,0,0.0,0.0,0,16.29535864978903,35.01951496779082,0.0,0.0,0.0,0.0,0.0,309.8021978021979,1.5289882531261842,0.0,4.0,0.0,0.0,0.0,0.0,1.3186813186813187,0.0,0.0,0.0,0.0,10.0,0.0,28.192307692307697,0.0,0.0,0.0,0.0,24.999999999999993,0.0,0.0,0.0,0.0,216.66666666666663,62.60439560439563,0.0,2.0,0,0.0,0.0,0.0,12.0,0.0,0.0,0,177.8846153846154,109.06593406593409,0.0,24.111111111111118,0.0,0.0,0.0,140.80219780219784,111.85294117647051,0,61.27659574468084,66.24725274725274,0.0,8,468.57142857142844,96.41758241758238,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,81.72658467360453,0.0,0,5.0,0,0.0,1.0,0.0,0.0,0.0
1991-07-31,310.540293040293,0,0.0,1.6181318681318688,0,0.0,0,0,0.0,0,8.25549450549451,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,65.75,0.0,0.0,0.0,17.142857142857142,0.0,0.0,0.0,0.0,0.0,17.30000000000002,0,0.0,0.0,0,0.0,30.88223443223442,0.0,0.0,0.0,0.0,0.0,399.8956043956045,9.01098901098901,0.0,88.0,4.0,0.0,0.0,0.0,1.3626373626373627,0.0,0.0,0.0,0.0,15.0,0.0,28.157051282051295,0.0,0.0,0.0,0.0,25.833333333333325,0.0,0.0,0.0,0.0,0.0,21.29120879120878,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,56.10000000000001,72.11813186813185,0.0,20.5,40.5,0.0,0.0,380.3956043956045,168.01308291144085,0,63.3191489361702,35.38592928810321,0.0,4,2468.6666666666665,85.16483516483513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,176.01229895931917,0.0,0,0.0,0,0.0,2.0,0.0,0.0,0.0
1991-08-31,444.8219022356955,0,0.0,1.6181318681318688,0,0.0,0,0,0.0,0,5.2554945054945055,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.75,0,0.0,0.0,0,0.0,46.84890109890112,0.0,0.0,0.0,0.0,0.0,295.8956043956045,0.510989010989011,0.0,0.0,3.0,0.0,0.0,0.0,1.3626373626373627,0.0,0.0,0.0,0.0,3.0,0.0,20.86538461538462,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,38.0,190.0,37.29120879120878,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,311.0333333333335,33.618131868131876,0.0,24.0,91.5,0.0,0.0,526.4188602095579,184.32795080217076,0,49.02127659574467,48.42216117216115,0.0,5,573.5714285714286,85.16483516483513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.3333333333333333,0.0,0,3.0,0,0.0,1.0,0.0,0.0,0.0
1991-09-30,31.351648351648365,0,0.0,1.5659340659340666,0,0.0,0,0,0.0,0,2.247252747252747,0,0,0,0.0,0.0,0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,55.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.5,0,0.0,0.0,0,0.0,30.985032209170114,0.0,0.0,0.0,83.0,0.0,311.5521978021979,7.9945054945054945,0.0,22.857142857142858,7.0,0.0,0.0,0.0,1.3186813186813187,0.0,0.0,0.0,0.0,2.0,0.0,22.1923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,137.60439560439568,0.0,0.0,0,0.0,0.0,0.0,19.0,0.0,0.0,0,120.03448275862063,117.56593406593397,0.0,54.0,0.0,0.0,0.0,702.2828179572366,39.192979354525775,0,1174.1379310344835,90.45414929897684,0.0,3,670.2857142857143,358.62447896930644,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,4.833333333333333,0.0,0,2.0,0,0.0,3.0,0.0,0.0,0.0
1991-10-31,253.71978021978026,0,0.0,1.6181318681318688,0,0.0,0,0,0.0,0,7.2554945054945055,0,0,0,0.0,0.0,0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,125.0,0.0,32.0,0.0,0.0,0.0,0.0,22.25,0.0,0.0,52.0,0.0,124.41666666666669,0,0.0,0.0,0,0.0,32.84890109890111,0.0,0.0,0.0,230.0,0.0,439.8956043956045,24.510989010989015,0.0,111.0,4.0,0.0,0.0,0.0,1.3626373626373627,0.0,0.0,0.0,0.0,9.0,0.0,402.8653846153844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,112.29120879120872,0.0,0.0,0,0.0,23.028571428571446,431.0,0.0,0.0,0.0,0,319.0999999999998,45.11813186813189,0.0,21.0,0.0,0.0,0.0,608.403356333589,98.73910698878348,0,0.0,36.28882783882783,0.0,3,285.0,90.5505494505495,0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,59.0,0.0,0.0,0,5.0,0,0.0,2.0,0.0,0.0,0.0
1991-11-30,291.81318681318635,0,3.0,1.5659340659340666,0,0.0,0,0,0.0,0,20.580586080586087,0,0,0,0.0,0.0,0,0.0,0.0,367.4738095238096,2.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,6.0,0.0,36.66666666666667,0,0.0,0.0,0,0.0,28.95054945054946,0.0,0.0,0.0,0.0,0.0,324.8021978021979,301.49450549450523,0.0,5.0,7.0,0.0,0.0,0.0,1.3186813186813187,0.0,0.0,0.0,0.0,5.0,0.0,20.192307692307697,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,115.0,251.08058608058633,0.0,0.0,0,0.0,4.285714285714285,0.0,0.0,0.0,21.0,0,115.0,23.565934065934087,0.0,6.0,67.0,0.0,0.0,613.6510350115001,26.62182767546338,0,1521.0683760683762,59.41966654035616,0.0,2,85.0,2153.8141341417213,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.0,0.0,0,7.0,0,0.0,5.0,0.0,0.0,0.0
1991-12-31,38.87362637362637,0,35.0,1.6181318681318688,0,0.0,0,0,35.0,0,10.255494505494507,0,0,0,0.0,0.0,0,0.0,0.0,33.5,15.5,0.0,0.0,0.0,28.571428571428577,0.0,58.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,7.75,0,0.0,60.16666666666666,0,0.0,38.84890109890112,0.0,0.0,0.0,0.0,0.0,311.96703296703294,9.344322344322343,0.0,0.0,2.0,0.0,0.0,0.0,2.362637362637362,0.0,0.0,0.0,0.0,2.0,0.0,20.86538461538462,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,147.1666666666666,578.1483516483518,0.0,0.0,0,0.0,14.561904761904769,0.0,0.0,0.0,0.0,0,39.0,40.28479853479855,0.0,2.0,0.0,0.0,0.0,253.89560439560452,203.4876658860264,0,1869.7222222222204,37.455494505494485,0.0,2,83.0,114.07392607392605,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,0.0,0.0,0,2.0,0,0.0,3.0,0.0,0.0,0.0
1992-01-31,0.4105960264900665,0,14.927536231884051,2.0717452682212696,0,0.0,0,0,661.0,0,16.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,106.92883895131092,30.0,0.0,0.0,1179.3066210045668,0.0,141.15783866057834,0.0,0.0,0.0,104.0,0.0,0.0,0.0,6.0,0.0,190.52631578947376,0,0.0,26.0,0,0.0,33.751598173515994,0.0,0.0,0.0,0.0,0.0,295.60410958904095,2.3397260273972598,0.0,0.0,1.0,0.0,0.0,0.0,0.16986301369863022,0.0,0.0,0.0,0.0,19.0,0.0,0.5945205479452054,0.0,0.0,0.0,0.0,2.125,0.0,0.0,0.0,0.0,108.33333333333334,360.7944599578504,0.0,0.0,0,0.0,4.0,0.0,0.0,0.0,0.0,0,142.5887323943662,15.0,0.0,0.0,57.0,0.0,0.0,33.0,19.13491750712487,0,1590.977168949771,28.694520547945196,0.0,5,262.2054794520549,453.8897882938979,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,94.6214611872147,0.0,0,3.0,0,0.0,2.0,0.0,0.0,0.0
1992-02-29,35.3841059602649,0,30.028985507246365,1.9380842831747365,0,1.0,0,0,1456.0,0,7.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,20.20224719101123,0.0,0.0,0.0,40.875190258751914,0.0,111.77011669203449,0.0,0.0,0.0,15.0,34.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,47.61278538812785,0.0,0.0,0.0,0.0,0.0,292.23287671232873,1.3178082191780813,0.0,14.0,6.0,0.0,0.0,0.0,0.15890410958904116,0.0,0.0,0.0,0.0,35.0,0.0,12.55616438356164,0.0,0.0,0.0,0.0,63.79999999999998,0.0,0.0,0.0,0.0,112.0,238.92498369210693,0.0,0.0,0,0.0,3.0,196.0,0.0,0.0,0.0,0,140.06150234741787,78.0,0.0,0.0,8.0,0.0,0.0,29.0,42.14747957954455,0,166.48401826484007,99.5918786692759,0.0,10,215.64383561643845,49.39266672135179,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.23835616438356153,0.0,0,11.0,0,0.0,95.0,0.0,0.0,0.0
1992-03-31,5.410596026490066,0,12.492753623188406,2.0717452682212696,0,0.0,0,0,377.0,0,16.666666666666664,0,0,0,0.0,0.0,0,0.0,0.0,0.0,20.898876404494377,0.0,0.0,0.0,2.1232876712328776,0.0,101.15783866057832,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.642857142857144,0,0.0,16.75,0,0.0,29.489693411611245,0.0,0.0,0.0,0.0,0.0,309.10410958904095,1.3397260273972595,0.0,31.0,9.0,0.0,0.0,0.0,30.269863013698604,0.0,0.0,0.0,0.0,3.0,0.0,14.594520547945205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5,0.0,24.0,857.2465753424663,0.0,0.0,0,0.0,4.0,200.0,0.0,0.0,0.0,0,145.86338028169018,72.0,0.0,0.0,845.2999999999995,0.0,0.0,96.0,62.13491750712491,0,9.64383561643836,94.46118721461187,0.0,2,348.20547945205493,206.9977803905126,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.2547945205479451,0.0,0,2.0,0,0.0,13.0,0.0,0.0,0.0
1992-04-30,805.3973509933776,0,6.034482758620687,2.004914775698003,0,0.0,0,0,161.0,0,142.0,0,0,0,0.0,206.0,0,0.0,0.0,68.66666666666667,3.5000000000000004,0.0,0.0,0.0,78.05479452054789,0.0,166.07845579078452,0.0,0.0,2.0,0.0,13.448275862068972,0.0,0.0,0.0,0.0,1.0344827586206893,0,0.0,7.375,0,0.0,29.082191780821915,0.0,0.0,0.0,0.0,0.0,349.40182648401816,1.3287671232876699,4.0,101.0,3.0,0.0,0.0,0.0,88.16438356164389,0.0,0.0,0.0,0.0,8.0,0.0,0.5753424657534245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,23.109589041095884,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,19.068965517241416,0,35.99999999999999,40.0,0.0,0.0,41.142857142857146,0.0,1.0344827586206893,1728.0,10.3441359635135,0,67.39726027397259,101.64430798299487,0.0,1,385.4246575342467,116.85448281519157,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.2465753424657533,0.0,0,3.0,0,0.0,8.0,0.0,0.0,0.0
1992-05-31,230.11004957840265,0,20.0,2.0717452682212696,0,0.0,0,0,322.1666666666667,0,31.0,0,0,0,0.0,5726.800000000003,0,0.0,0.0,0.0,3.616666666666667,0.0,0.0,0.0,2.1232876712328776,0.0,262.4780406807804,0.0,0.0,34.03333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18.0,0,94.5,46.88493150684931,0.0,0.0,0.0,0.0,0.0,338.10410958904095,0.33972602739726043,0.0,24.0,7.0,0.0,0.0,0.0,1.16986301369863,0.0,0.0,0.0,0.0,25.0,0.0,0.5945205479452054,0.0,0.0,0.0,0.0,12.066666666666663,0.0,0.0,48.5,0.0,12.0,4.246575342465755,0.0,0.0,0,0.0,0.0,974.0,5.0,0.0,19.033333333333356,0,134.79999999999998,35.5,0.0,0.0,0.0,0.0,0.0,0.0,327.90158417379155,0,345.1438356164382,59.69452054794519,0.0,0,552.8721461187215,752.3162989090315,0,0.0,81.8,0.0,0.0,4.0,0.0,0.0,207.0,0.2547945205479451,0.0,0,1.0,0,0.0,5.0,0.0,0.0,0.0
1992-06-30,254.98705483323923,0,16.0,2.004914775698003,0,3.0,0,0,453.16666666666674,0,9.0,0,0,0,0.0,6174.861999746199,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.88812785388131,0.0,76.2602739726028,0.0,0.0,57.99999999999998,0.0,1.0,0.0,1.0,0.0,0.0,849.9417192812048,0,0.0,97.0,0,0.0,27.08219178082192,0.0,0.0,0.0,0.0,0.0,486.3788379782713,4.328767123287674,0.0,10.0,8.0,0.0,0.0,0.0,3.16438356164384,0.0,0.0,0.0,0.0,8.0,0.0,3.9920091324200904,0.0,0.0,0.0,0.0,7.875,0.0,0.0,557.0,0.0,5.0,4.109589041095893,0.0,0.0,0,0.0,0.0,0.0,10.0,0.0,2.0000000000000004,0,57.999999999999986,27.0,0.0,0.0,40.0,0.0,0.0,0.0,2.033791135927302,0,732.3972602739727,43.6098252243741,0.0,0,687.9246575342468,550.233793160019,0,0.0,69.8636363636364,0.0,0.0,0.0,0.0,0.0,147.0,0.2465753424657533,0.0,0,1.0,0,0.0,8.0,0.0,0.0,0.0
1992-07-31,162.016393442623,0,22.0,2.0717452682212696,0,0.0,0,0,167.0,0,4.0,0,0,0,0.0,4512.389490857158,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.1232876712328776,0.0,82.23561643835622,0.0,0.0,24.399999999999977,0.0,0.0,0.0,0.0,0.0,0.0,7.422535211267608,0,0.0,34.0,0,0.0,31.884931506849313,0.0,0.0,0.0,0.0,0.0,290.93268101761254,3.3397260273972598,0.0,145.16666666666669,5.0,0.0,0.0,0.0,13.50319634703197,0.0,0.0,0.0,0.0,6.0,0.0,0.5945205479452054,0.0,0.0,0.0,0.0,7.0,0.0,0.0,96.0,0.0,6.0,4.246575342465755,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,2.0689655172413786,0,134.42499999999998,14.066666666666666,0.0,0.0,46.19672131147542,0.0,0.0,0.0,36.089684333047,0,1024.0372782393886,46.66118721461189,0.0,0,654.205479452055,503.916298909031,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,145.0,0.2547945205479451,0.0,0,1.0,0,0.0,2.0,0.0,0.0,0.0
1992-08-31,3150.372803699034,0,22.0,62.071745268221264,0,3.0,0,0,193.33333333333337,0,1.0,0,0,0,0.0,2643.462982548916,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,179.12328767123284,0.0,81.23561643835622,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,7.422535211267608,0,0.0,236.0,0,0.0,28.884931506849316,0.0,0.0,0.0,0.0,0.0,372.10410958904095,0.33972602739726043,0.0,142.66666666666666,14.0,0.0,0.0,0.0,9.169863013698631,0.0,0.0,0.0,0.0,3.0,0.0,26.801417099669337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.20754716981138,135.22595678576477,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,7.0,0,71.79999999999994,59.5,0.0,1.0,45.19672131147542,0.0,0.0,0.0,16.60198768117128,0,1024.0372782393886,69.6945205479452,0.0,2,281.20547945205493,45.31629890903123,0,0.0,282.49999999999994,0.0,0.0,0.0,0.0,0.0,215.0,2.254794520547942,0.0,0,3.0,0,0.0,8.0,0.0,0.0,0.0
1992-09-30,79.68475598266448,0,34.0,6.129596709540241,0,0.0,0,0,214.0,0,0.0,0,0,0,0.0,2258.9236453201966,0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0547945205479463,0.0,104.2602739726028,0.0,0.0,14.0,7.0,1.0,0.0,0.0,0.0,0.0,7.183098591549298,0,0.0,177.0,4,0.0,34.08219178082192,0.0,0.0,0.0,0.0,0.0,303.6934931506848,0.3287671232876714,0.0,82.14285714285715,1.0,0.0,0.0,0.0,0.1643835616438357,0.0,0.0,0.0,0.0,12.0,0.0,755.058101086443,0.0,0.0,0.0,0.0,0.0,0.0,10.310344827586208,0.0,0.0,136.50943396226418,143.0735065668691,0.0,0.0,0,0.0,2.0,0.0,73.66666666666667,0.0,1.0344827586206893,0,87.99999999999993,30.0,0.0,0.0,8.0,0.0,80.20689655172426,0.0,15.334094442981801,2,10.397260273972606,57.78223901747759,0.0,2,278.4246575342467,85.8544828151915,0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,547.0,0.2465753424657533,0.0,0,2.0,0,0.0,8.0,0.0,0.0,0.0
1992-10-31,225.0,0,36.0,1643.9534246575342,0,0.0,0,0,7.0,0,0.0,0,0,0,0.0,2003.0,0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,3.1232876712328745,0.0,127.73561643835623,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.422535211267608,0,0.0,98.0,0,0.0,26.884931506849316,0.0,0.0,0.0,0.0,0.0,397.8207762557079,2.3397260273972593,0.0,449.28703703703695,8.0,0.0,0.0,0.0,0.16986301369863022,0.0,0.0,0.0,0.0,16.0,0.0,29.66118721461187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,157.84817900798694,0.0,0.0,0,0.0,12.0,0.0,0.0,0.0,13.0,0,118.29999999999994,34.0,0.0,0.0,0.0,0.0,32.0,0.0,28.857843537027136,0,7.643835616438358,126.59452054794524,0.0,0,378.205479452055,255.73021832295078,0,0.0,313.19999999999993,0.0,0.0,0.0,0.0,0.0,305.0,0.2547945205479451,0.0,0,2.0,0,0.0,4.0,0.0,0.0,0.0
1992-11-30,0.0,0,33.0,2052.6404109589043,0,0.0,0,0,51.0,0,0.0,0,0,0,0.0,1464.0,0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,2.0547945205479463,0.0,244.76027397260262,0.0,2.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,7.183098591549298,0,0.0,39.0,0,0.0,28.11667453944262,0.0,0.0,0.0,0.0,0.0,263.06849315068484,0.3287671232876714,0.0,5.301136363636363,4.0,0.0,0.0,0.0,0.1643835616438357,0.0,0.0,0.0,0.0,6.0,0.0,1.6098252243741153,0.0,0.0,0.0,0.0,0.0,0.0,6.206896551724138,0.0,0.0,0.0,114.53570587958382,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.9999999999999998,0,136.35555555555555,69.0344827586206,0.0,0.0,0.0,0.0,9.0,0.0,12.873757261559966,0,7.397260273972605,48.484825224374084,0.0,1,326.9246575342467,1076.052285012993,0,0.0,57.00000000000006,0.0,0.0,0.0,0.0,0.0,69.0,0.2465753424657533,0.0,0,8.0,0,0.0,59.0,0.0,0.0,0.0
1992-12-31,315.6666666666667,0,44.0,5.953424657534237,0,107.0,0,0,52.0,0,0.0,0,0,0,0.0,1308.0,0,0.0,0.0,0.0,46.76190476190476,0.0,0.0,0.0,2.1232876712328776,0.0,144.23561643835615,0.0,0.0,3.0,0.0,5.0,0.0,4.333333333333333,0.0,0.0,7.422535211267608,0,0.0,63.333333333333336,0,0.0,31.551598173515984,0.0,2.0,0.0,0.0,0.0,622.2041095890411,40.339726027397205,0.0,7.233333333333334,11.0,0.0,0.0,1.0,42.1698630136986,0.0,0.0,0.0,0.0,2.0,0.0,2.594520547945201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.246575342465755,0.0,0.0,0,0.0,1.0,60.0,0.0,0.0,2.0666666666666664,0,17.0,8.0,0.0,0.0,0.0,0.0,15.133333333333333,0.0,41.35002619956582,0,7.643835616438358,42.627853881278554,0.0,0,253.80547945205487,458.6397421324746,0,0.0,3183.033333333333,0.0,0.0,0.0,0.0,0.0,68.0,0.2547945205479451,0.0,0,2.0,0,0.0,14.0,0.0,0.0,0.0
